movieId,title,genres,country
4505,For Keeps (1988),Drama|Romance,USA
4506,Frantic (1988),Crime|Mystery|Thriller,USA|France
4507,Fresh Horses (1988),Drama,USA
4508,Gorillas in the Mist (1988),Drama,USA
4509,"Great Outdoors, The (1988)",Comedy,USA
4510,Heartbreak Hotel (1988),Comedy,USA
4511,High Spirits (1988),Comedy,Ireland|UK|USA
4512,Hot to Trot (1988),Comedy,USA
4513,"House on Carroll Street, The (1988)",Thriller,USA
4514,Howling IV: The Original Nightmare (1988),Horror,UK
4515,Imagine: John Lennon (1988),Documentary,USA
4516,Johnny Be Good (1988),Comedy,USA
4517,Lady in White (a.k.a. The Mystery of the Lady in White) (1988),Horror|Mystery|Thriller,USA
4518,"Lair of the White Worm, The (1988)",Horror,UK
4519,"Land Before Time, The (1988)",Adventure|Animation|Children|Fantasy,USA|Ireland
4520,License to Drive (1988),Comedy,USA
4521,Little Nikita (1988),Drama,USA
4522,Masquerade (1988),Mystery|Romance|Thriller,USA
4523,Milagro Beanfield War (1988),Comedy|Drama|Fantasy,USA
4524,Moon Over Parador (1988),Comedy,USA
4525,Moving (1988),Comedy,USA
4526,My Stepmother Is an Alien (1988),Comedy|Romance|Sci-Fi,USA
4527,"Night in the Life of Jimmy Reardon, A (1988)",Comedy|Romance,USA
4528,Off Limits (1988),Action|Thriller|War,USA
4529,Bagdad Cafe (Out of Rosenheim) (1987),Comedy|Drama,West Germany
4530,Permanent Record (1988),Drama,USA
4531,Red Heat (1988),Action,USA
4532,Return of the Living Dead Part II (1988),Comedy|Horror,USA
4533,"Return of the Living Dead, The (1985)",Comedy|Horror|Sci-Fi,USA
4534,Return to Snowy River (a.k.a. The Man From Snowy River II) (1988),Adventure|Drama|Western,Australia
4535,"Man from Snowy River, The (1982)",Drama|Romance|Western,Australia
4536,Rocket Gibraltar (1988),Drama,USA
4537,Running on Empty (1988),Drama,USA
4538,Salome's Last Dance (1988),Comedy|Drama,UK|USA
4539,Salsa (1988),Musical|Romance,USA
4540,Satisfaction (a.k.a. Girls of Summer) (1988),Comedy|Drama|Romance,USA
4541,"Serpent and the Rainbow, The (1988)",Horror,USA
4542,Shakedown (1988),Action,USA
4543,Shoot to Kill (1988),Action|Adventure,USA
4544,Short Circuit 2 (1988),Comedy|Sci-Fi,USA
4545,Short Circuit (1986),Comedy|Sci-Fi,USA
4546,"Vanishing, The (Spoorloos) (1988)",Drama|Thriller,Netherlands|France|West Germany
4547,Stormy Monday (1988),Crime|Drama,UK|USA
4548,Sunset (1988),Action|Comedy|Thriller|Western,USA|Italy
4549,Sweet Hearts Dance (1988),Drama,USA
4550,Switching Channels (1988),Comedy,USA
4551,"Telephone, The (1988)",Comedy,USA
4552,"Tetsuo, the Ironman (Tetsuo) (1988)",Action|Horror|Sci-Fi|Thriller,Japan
4553,They Live (1988),Action|Sci-Fi|Thriller,USA
4554,To Kill a Priest (1988),Drama,France|USA
4555,Torch Song Trilogy (1988),Comedy|Drama|Romance,USA
4556,Track 29 (1988),Drama|Mystery,UK|USA
4557,Tucker: The Man and His Dream (1988),Drama,USA
4558,Twins (1988),Comedy,USA
4559,Vice Versa (1988),Comedy,USA
4560,Watchers (1988),Horror|Sci-Fi,Canada
4561,Waxwork (1988),Comedy|Horror,USA|West Germany|UK
4562,Without a Clue (1988),Comedy|Mystery,UK
4563,Young Einstein (1988),Comedy,Australia
4564,Always (1989),Drama|Fantasy|Romance,USA
4565,American Ninja (1985),Action|Adventure,USA
4566,American Ninja 2: The Confrontation (1987),Action|Adventure,USA
4567,American Ninja 3: Blood Hunt (1989),Action|Adventure,USA|Canada|South Africa
4568,Best of the Best (1989),Action,USA
4569,Best of the Best 2 (1993),Action,USA
4570,"Big Picture, The (1989)",Comedy|Drama,USA
4571,Bill & Ted's Excellent Adventure (1989),Adventure|Comedy|Sci-Fi,USA
4572,Black Rain (1989),Action|Crime|Drama,USA
4573,Blaze (1989),Comedy|Drama,USA
4574,Blind Fury (1989),Action|Thriller,USA
4575,Breaking In (1989),Adventure|Comedy,USA
4576,C.H.U.D. II - Bud the Chud (1989),Comedy|Horror,USA
4577,Casualties of War (1989),Drama|War,USA
4578,Chances Are (1989),Comedy|Romance,USA
4579,Cookie (1989),Comedy|Crime,USA
4580,Cyborg (1989),Action|Sci-Fi,USA
4581,Dad (1989),Drama,USA
4582,Dead Bang (1989),Thriller,USA
4583,Disorganized Crime (1989),Action|Comedy,USA
4584,Dream a Little Dream (1989),Comedy|Drama|Romance,USA
4585,"Dream Team, The (1989)",Comedy,USA
4586,"Dry White Season, A (1989)",Drama|Thriller,USA
4587,Earth Girls Are Easy (1988),Comedy|Musical|Sci-Fi,UK|USA
4588,Eddie and the Cruisers II: Eddie Lives! (1989),Drama|Musical,Canada|USA
4589,Eddie and the Cruisers (1983),Drama|Musical|Mystery,USA
4590,Enemies: A Love Story (1989),Drama,USA
4591,Erik the Viking (1989),Adventure|Comedy|Fantasy,UK|Sweden
4592,"Experts, The (1989)",Comedy,Canada|USA
4593,Family Business (1989),Comedy,USA
4594,Farewell to the King (1989),Action|War,USA
4595,Fat Man and Little Boy (1989),Drama,USA
4596,The Girl in a Swing (1988),Drama|Romance,USA|UK
4597,Gleaming the Cube (1989),Action|Drama|Mystery,USA
4598,Going Overboard (1989),Comedy,USA
4599,Great Balls of Fire! (1989),Drama,USA
4600,Gross Anatomy (a.k.a. A Cut Above) (1989),Comedy|Drama,USA
4601,Happy Together (1989),Drama|Romance,USA
4602,Harlem Nights (1989),Comedy|Crime|Romance,USA
4603,Her Alibi (1989),Comedy|Romance,USA
4604,Homer & Eddie (1989),Drama,USA
4605,How to Get Ahead in Advertising (1989),Comedy|Fantasy,UK
4606,Immediate Family (1989),Drama,USA|Canada
4607,In Country (1989),Drama,USA
4608,"Innocent Man, An (1989)",Crime|Drama,USA
4609,Jacknife (1989),Drama,USA|Canada
4610,"January Man, The (1989)",Comedy|Crime|Mystery|Thriller,USA
4611,Johnny Handsome (1989),Crime|Drama,USA
4612,Jesus of Montreal (Jésus de Montréal) (1989),Drama,Canada|France
4613,K-9 (1989),Action|Comedy|Crime,USA
4614,Kickboxer (1989),Action,USA
4615,Last Exit to Brooklyn (1989),Drama,USA|UK|West Germany
4616,Lean on Me (1989),Drama,USA
4617,Let It Ride (1989),Comedy,USA
4618,Leviathan (1989),Horror|Sci-Fi|Thriller,USA|Italy
4619,Little Monsters (1989),Comedy,USA
4620,Lock Up (1989),Action|Adventure|Crime|Drama|Thriller,USA
4621,Look Who's Talking (1989),Comedy|Romance,USA
4622,Loverboy (1989),Comedy,USA
4623,Major League (1989),Comedy,USA
4624,Meet the Feebles (1989),Animation|Comedy|Musical,New Zealand
4625,Millennium (1989),Drama|Sci-Fi|Thriller,USA|Canada
4626,Miracle Mile (1989),Drama|Romance|Sci-Fi,USA
4627,Miss Firecracker (1989),Comedy,USA
4628,New York Stories (1989),Comedy|Drama,USA
4629,Next of Kin (1989),Action|Crime|Thriller,USA
4630,No Holds Barred (1989),Action,USA
4631,Old Gringo (1989),Drama,USA
4632,"Package, The (1989)",Action|Thriller,USA
4633,Parents (1989),Comedy|Drama|Horror,Canada|USA
4634,Penn & Teller Get Killed (1989),Adventure|Comedy,USA
4635,Pink Cadillac (1989),Action|Comedy|Drama,USA
4636,"Punisher, The (1989)",Action,Australia|USA
4637,Red Scorpion (1989),Action,South Africa|USA|Namibia
4638,Jurassic Park III (2001),Action|Adventure|Sci-Fi|Thriller,USA
4639,America's Sweethearts (2001),Comedy|Romance,USA
4640,Brother (2000),Action|Crime|Thriller,USA|UK|Japan
4641,Ghost World (2001),Comedy|Drama,USA|UK|Germany
4642,Hedwig and the Angry Inch (2000),Comedy|Drama|Musical,USA
4643,Planet of the Apes (2001),Action|Adventure|Drama|Sci-Fi,USA
4644,Bread and Tulips (Pane e tulipani) (2000),Comedy|Drama|Romance,Italy|Switzerland
4645,Cure (1997),Crime|Horror|Thriller,Japan
4646,Greenfingers (2000),Comedy|Drama,UK|USA
4647,Jackpot (2001),Drama,USA
4648,"Monkey's Mask, The (2000)",Crime|Mystery,Australia|Canada|France|Italy|Japan
4649,Wet Hot American Summer (2001),Comedy,USA
4650,Relentless (1989),Thriller,USA
4651,Renegades (1989),Action,USA
4652,"Return of Swamp Thing, The (1989)",Comedy|Horror|Sci-Fi,USA
4653,"Return of the Musketeers, The (1989)",Adventure|Comedy,UK|France|Spain
4654,Road House (1989),Action|Drama,USA
4655,Romero (1989),Drama,USA
4656,Rosalie Goes Shopping (1989),Comedy,USA|West Germany
4657,Rude Awakening (1989),Comedy,USA
4658,Santa Sangre (1989),Drama|Horror|Mystery|Thriller,Italy|Mexico
4659,Scandal (1989),Drama,UK
4660,Scenes from the Class Struggle in Beverly Hills (1989),Comedy,USA
4661,Sea of Love (1989),Crime|Drama|Thriller,USA
4662,"See No Evil, Hear No Evil (1989)",Comedy|Crime,USA
4663,She's Out of Control (1989),Comedy,USA
4664,Shirley Valentine (1989),Comedy|Romance,UK|USA
4665,Shocker (1989),Horror,USA
4666,Skin Deep (1989),Comedy,USA
4667,Slaves of New York (1989),Drama,USA
4668,Some Girls (1988),Comedy|Drama|Romance,UK|USA
4669,Stepfather II (1989),Horror|Thriller,UK|USA
4670,"Stepfather, The (1987)",Horror|Thriller,UK|Canada|USA
4671,Sweetie (1989),Drama,Australia
4672,"Tall Guy, The (1989)",Comedy|Romance,UK
4673,Tango & Cash (1989),Action|Comedy|Crime|Thriller,USA
4674,Tap (1989),Drama,USA
4675,Three Fugitives (1989),Action|Comedy,USA
4676,Troop Beverly Hills (1989),Comedy,USA
4677,Turner & Hooch (1989),Comedy|Crime,USA
4678,UHF (1989),Comedy,USA
4679,Uncle Buck (1989),Comedy,USA
4680,Vampire's Kiss (1989),Comedy|Fantasy|Horror,USA
4681,"War of the Roses, The (1989)",Comedy|Drama,USA
4682,Warlock (1989),Action|Horror,USA
4683,"Wizard, The (1989)",Adventure|Children|Comedy|Drama,USA
4684,Worth Winning (1989),Comedy,USA
4685,Warlock: The Armageddon (1993),Horror,USA
4686,Weekend at Bernie's II (1993),Adventure|Comedy,USA
4687,Billy Liar (1963),Comedy,UK
4688,Black Robe (1991),Adventure|Drama,Canada|Australia|USA
4689,"Cat o' Nine Tails, The (Gatto a nove code, Il) (1971)",Mystery|Thriller,Italy|France|West Germany
4690,"Cotton Club, The (1984)",Crime|Musical,USA
4691,Def-Con 4 (1985),Action|Sci-Fi,Canada
4692,"Hotel New Hampshire, The (1984)",Drama,UK|Canada|USA
4693,Idiot Box (1996),Crime|Drama,Australia
4694,Left Luggage (1998),Drama,USA|Netherlands|Belgium|UK
4695,Who'll Stop the Rain (1978),Crime|Drama,USA
4696,"Zorro, the Gay Blade (1981)",Comedy,USA
4697,Basket Case (1982),Comedy|Horror,USA
4698,Orphans (1997),Comedy|Drama,UK
4699,Original Sin (2001),Drama|Romance|Thriller,France|USA
4700,"Princess Diaries, The (2001)",Children|Comedy|Romance,USA
4701,Rush Hour 2 (2001),Action|Comedy,USA|Hong Kong
4702,Thomas in Love (Thomas est Amoureux) (2000),Comedy|Drama,Belgium|France
4703,Chocolat (1988),Drama,France|West Germany|Cameroon
4704,Hatari! (1962),Adventure|Comedy,USA
4705,"Cage aux Folles, La (1978)",Comedy,France|Italy
4706,"Cage aux Folles II, La (1980)",Comedy,France|Italy
4707,Liebestraum (1991),Mystery|Thriller,USA
4708,Marat/Sade (1966),Drama|Musical,UK
4709,Paint Your Wagon (1969),Comedy|Musical|Western,USA
4710,"Shootist, The (1976)",Drama|Western,USA
4711,Theremin: An Electronic Odyssey (1993),Documentary,USA|UK
4712,"Wild Child, The (Enfant sauvage, L') (1970)",Drama,France
4713,Altered States (1980),Drama|Sci-Fi,USA
4714,Any Which Way You Can (1980),Comedy,USA
4715,"Awakening, The (1980)",Horror,UK
4716,Bad Timing: A Sensual Obsession (1980),Drama,UK
4717,"Battle Creek Brawl (Big Brawl, The) (1980)",Action|Comedy,USA|Hong Kong
4718,American Pie 2 (2001),Comedy,USA
4719,Osmosis Jones (2001),Action|Animation|Comedy|Crime|Drama|Romance|Thriller,USA
4720,"Others, The (2001)",Drama|Horror|Mystery|Thriller,Spain|USA
4721,American Outlaws (2001),Action|Comedy|Western,USA
4722,All Over the Guy (2001),Comedy,USA
4723,"Deep End, The (2001)",Drama,USA
4724,On the Edge (2001),Drama,Ireland
4725,Session 9 (2001),Horror|Thriller,USA
4726,"Turandot Project, The (2000)",Documentary,USA|Germany
4727,Captain Corelli's Mandolin (2001),Drama|Romance|War,UK|France|USA
4728,Rat Race (2001),Comedy,USA
4729,Aberdeen (2000),Drama,UK|Norway|Sweden
4731,Innocence (2000),Drama,Australia|Belgium
4732,Bubble Boy (2001),Comedy,USA
4733,"Curse of the Jade Scorpion, The (2001)",Comedy,USA|Germany
4734,Jay and Silent Bob Strike Back (2001),Adventure|Comedy,USA
4735,Ghosts of Mars (2001),Horror|Sci-Fi|Thriller,USA
4736,Summer Catch (2001),Comedy|Romance,USA
4737,"American Rhapsody, An (2001)",Drama,USA|Hungary
4738,Happy Accidents (2000),Romance|Sci-Fi,USA
4739,Lisa Picard is Famous (a.k.a. Famous) (2000),Comedy|Drama,USA
4740,Maybe Baby (2000),Comedy|Romance,UK
4741,Together (Tillsammans) (2000),Comedy|Drama|Romance,Sweden|Denmark|Italy
4742,Punks (2000),Comedy,USA
4743,Tortilla Soup (2001),Comedy|Romance,USA
4744,Jeepers Creepers (2001),Horror,Germany|USA
4745,O (2001),Drama,USA
4746,Waking Up in Reno (2002),Comedy|Romance,USA
4747,Speedway Junky (1999),Drama,USA
4748,3 Ninjas (1992),Action|Children|Comedy,USA
4749,3 Ninjas Kick Back (1994),Action|Children|Comedy,USA|Japan
4750,3 Ninjas Knuckle Up (1995),Action|Children,USA
4751,"Hunter, The (1980)",Action|Thriller,USA
4752,Maniac (1980),Horror,USA
4753,Vamp (1986),Comedy|Horror,USA
4754,"Wicker Man, The (1973)",Drama|Horror|Mystery|Thriller,UK
4755,Wish Upon a Star (1996),Comedy,USA
4756,"Musketeer, The (2001)",Action|Adventure|Drama|Romance,Germany|Luxembourg|UK|USA
4757,Rock Star (2001),Comedy|Drama|Musical,USA
4758,Soul Survivors (a.k.a. The Killer Cut) (2001),Horror|Thriller,USA
4759,Two Can Play That Game (2001),Comedy|Drama,USA
4760,Bounce: Behind the Velvet Rope (2000),Documentary,USA
4761,Diamond Men (2001),Drama,USA
4762,Djomeh (2000),Drama,France|Iran
4763,"Iron Ladies, The (Satree lek) (2000)",Comedy,Thailand
4764,Kill Me Later (2001),Romance|Thriller,USA
4765,L.I.E. (2001),Drama,USA
4766,"Our Lady of the Assassins (Virgen de los sicarios, La) (2000)",Crime|Drama|Romance,Spain|France|Colombia
4767,Abbott and Costello Meet the Mummy (1955),Comedy|Horror,USA
4768,"Dr. Mabuse: The Gambler (Dr. Mabuse, der Spieler) (1922)",Crime|Mystery|Thriller,Germany
4769,Into the Arms of Strangers: Stories of the Kindertransport (2000),Documentary,UK|USA
4770,"Glass House, The (2001)",Thriller,USA
4771,Hardball (2001),Drama,USA|Germany
4772,Dinner Rush (2000),Drama,USA
4773,Haiku Tunnel (2001),Comedy,USA
4774,Big Trouble (2002),Comedy|Crime,USA
4775,Glitter (2001),Drama|Musical|Romance,USA
4776,Training Day (2001),Crime|Drama|Thriller,USA|Australia
4777,"American Astronaut, The (2001)",Comedy|Musical|Sci-Fi,USA
4778,Children Underground (2001),Documentary,USA
4779,Go Tigers! (2001),Documentary,USA
4780,Liam (2000),Drama,UK|Germany|France|Italy
4781,Megiddo: The Omega Code 2 (2001),Action|Adventure|Fantasy|Sci-Fi|Thriller,USA
4782,Sidewalks of New York (2001),Comedy|Romance,USA
4783,"Endurance: Shackleton's Legendary Antarctic Expedition, The (2000)",Documentary,USA|UK|Germany|Sweden
4784,"French Lieutenant's Woman, The (1981)",Drama,UK
4785,"Great Silence, The (Grande silenzio, Il) (1969)",Drama|Western,Italy|France
4786,"Legend of Hell House, The (1973)",Horror|Thriller,UK
4787,Little Man Tate (1991),Drama,USA
4788,Moscow Does Not Believe in Tears (Moskva slezam ne verit) (1979),Drama|Romance,Soviet Union
4789,Phantom of the Paradise (1974),Comedy|Fantasy|Horror|Musical|Thriller,USA
4790,"Return of a Man Called Horse, The (1976)",Western,USA
4791,Valdez Is Coming (1971),Western,USA|Spain
4792,13 Ghosts (1960),Horror,USA
4793,Montenegro (1981),Comedy|Drama,Sweden|UK
4794,Opera (1987),Crime|Horror|Mystery,Italy
4795,Father Goose (1964),Adventure|Comedy|Romance|War,USA
4796,"Grass Is Greener, The (1960)",Comedy|Romance,UK
4797,"Hole in the Head, A (1959)",Comedy|Musical,USA
4798,Indiscreet (1958),Comedy|Romance,UK|USA
4799,"It's a Mad, Mad, Mad, Mad World (1963)",Comedy,USA
4800,King Solomon's Mines (1937),Action|Adventure|Drama|Romance|Thriller,UK
4801,"Little Foxes, The (1941)",Drama,USA
4802,Operation Petticoat (1959),Action|Comedy|Romance|War,USA
4803,Play Misty for Me (1971),Drama|Thriller,USA
4804,Pocketful of Miracles (1961),Comedy|Drama,USA
4805,Sayonara (1957),Drama,USA
4806,"Shop on Main Street, The (Obchod na korze) (1965)",Drama,Czechoslovakia
4807,Spring Break (1983),Comedy,USA
4808,"Vanishing, The (1993)",Mystery|Thriller,USA
4809,Silkwood (1983),Drama,USA
4810,I Never Promised You a Rose Garden (1977),Drama,USA
4811,Quadrophenia (1979),Drama|Musical,UK
4812,SpaceCamp (1986),Adventure|Sci-Fi,USA
4813,When Worlds Collide (1951),Sci-Fi,USA
4814,Don't Say a Word (2001),Thriller,USA|Australia|Switzerland|Canada
4815,Hearts in Atlantis (2001),Drama,USA
4816,Zoolander (2001),Comedy,Germany|USA
4817,Born Romantic (2000),Comedy|Drama|Romance,UK
4818,Extreme Days (2001),Action|Adventure|Comedy|Drama,USA
4819,Go Figure (Va savoir) (2001),Comedy|Drama|Romance,France|Italy|Germany
4820,Won't Anybody Listen? (2000),Documentary,USA
4821,Joy Ride (2001),Adventure|Thriller,USA
4822,Max Keeble's Big Move (2001),Children|Comedy,USA
4823,Serendipity (2001),Comedy|Romance,USA
4824,Grateful Dawg (2000),Documentary,USA
4825,"Swamp, The (Ciénaga, La) (2001)",Comedy|Drama,Argentina|France|Spain|Japan
4826,"Big Red One, The (1980)",Action|Adventure|Drama|War,USA
4827,"Boogeyman, The (1980)",Horror,USA
4828,"Party, The (Boum, La) (1980)",Comedy|Romance,France
4829,Lady in a Cage (1964),Drama|Thriller,USA
4830,Brubaker (1980),Crime|Drama,USA
4831,Can't Stop the Music (1980),Comedy|Musical,USA
4832,Carny (1980),Drama,USA
4833,"Changeling, The (1980)",Horror|Mystery|Thriller,Canada
4834,Cheech & Chong's Next Movie (1980),Comedy,USA
4835,Coal Miner's Daughter (1980),Drama,USA
4836,"Competition, The (1980)",Drama|Romance,USA
4837,Cruising (1980),Crime|Drama|Thriller,USA|West Germany
4838,D.O.A. (1980),Documentary,USA
4839,Death Ship (1980),Horror,UK|Canada|USA
4840,"Last Metro, The (Dernier métro, Le) (1980)",Drama|Romance,France
4841,Divine Madness! (1980),Comedy,USA
4842,"Dogs of War, The (1980)",Drama|War,UK
4843,"Learning Curve, The (1999)",Crime|Drama|Thriller,USA
4844,Bandits (2001),Comedy|Crime|Romance,USA
4845,Corky Romano (2001),Comedy|Crime,USA
4846,Iron Monkey (Siu nin Wong Fei-hung ji: Tit Ma Lau) (1993),Action|Comedy,Hong Kong
4847,Fat Girl (À ma soeur!) (2001),Drama,France|Italy
4848,Mulholland Drive (2001),Crime|Drama|Film-Noir|Mystery|Thriller,France|USA
4849,My First Mister (2001),Comedy|Drama,Germany|USA
4850,Spriggan (Supurigan) (1998),Action|Animation|Sci-Fi,Japan
4851,Things Behind the Sun (2001),Drama,USA
4852,Bones (2001),Horror,USA
4853,Brannigan (1975),Action,UK|USA
4854,Clambake (1967),Musical,USA
4855,Dirty Harry (1971),Action|Crime|Thriller,USA
4856,Destiny in Space (1994),Documentary|IMAX,Canada|USA
4857,Fiddler on the Roof (1971),Drama|Musical,USA
4858,Hail Columbia! (1982),Documentary|IMAX,USA
4859,Kansas (1988),Crime|Drama,USA
4860,Making the Grade (1984),Comedy,USA
4861,Mission to Mir (1997),Documentary|IMAX,USA
4862,Not Without My Daughter (1991),Drama,USA
4863,Female Trouble (1975),Comedy|Crime,USA
4864,Titanica (1992),Documentary|IMAX,Canada|USA
4865,From Hell (2001),Crime|Horror|Mystery|Thriller,USA
4866,"Last Castle, The (2001)",Action,USA
4867,Riding in Cars with Boys (2001),Comedy|Drama,USA
4868,Bangkok Dangerous (2000),Action|Crime|Romance,Thailand
4869,Burnt Money (Plata Quemada) (2000),Action|Crime|Drama|Romance|Thriller,Argentina|Spain|Uruguay
4870,Dancing at the Blue Iguana (2000),Drama,USA
4871,Focus (2001),Drama,USA
4872,Intimacy (2000),Drama,France|UK|Germany|Spain
4873,Waking Life (2001),Animation|Drama|Fantasy,USA
4874,K-PAX (2001),Drama|Fantasy|Mystery|Sci-Fi,USA|Germany
4875,On the Line (2001),Comedy|Romance,USA
4876,Thirteen Ghosts (a.k.a. Thir13en Ghosts) (2001),Horror|Thriller,USA|Canada
4877,Better Than Sex (2000),Comedy|Romance,Australia|France
4878,Donnie Darko (2001),Drama|Mystery|Sci-Fi|Thriller,USA
4879,High Heels and Low Lifes (2001),Action|Comedy|Crime|Drama,UK|USA
4880,Life as a House (2001),Drama,USA
4881,"Man Who Wasn't There, The (2001)",Crime|Drama,USA|UK
4882,Ouch (Aïe) (2000),Comedy,France
4883,"Town is Quiet, The (Ville est tranquille, La) (2000)",Drama,France
4884,Trembling Before G-d (2001),Documentary,Israel|France|USA
4885,Domestic Disturbance (2001),Thriller,USA
4886,"Monsters, Inc. (2001)",Adventure|Animation|Children|Comedy|Fantasy,USA
4887,"One, The (2001)",Action|Sci-Fi|Thriller,USA
4888,Tape (2001),Drama,USA
4889,Heist (2001),Crime|Drama,Canada|USA
4890,Shallow Hal (2001),Comedy|Fantasy|Romance,USA|Germany
4891,King of the Jungle (2000),Drama|Thriller,USA
4892,Maze (2000),Romance,USA
4893,When a Stranger Calls (1979),Horror|Thriller,USA
4894,Timerider: The Adventure of Lyle Swann (1982),Action|Adventure|Sci-Fi|Western,USA
4895,"Wash, The (2001)",Comedy,USA
4896,Harry Potter and the Sorcerer's Stone (a.k.a. Harry Potter and the Philosopher's Stone) (2001),Adventure|Children|Fantasy,UK|USA
4897,"Fluffer, The (2001)",Drama|Romance,USA
4898,Novocaine (2001),Comedy|Crime|Mystery|Thriller,USA
4899,Black Knight (2001),Adventure|Comedy|Fantasy,USA
4900,Out Cold (2001),Comedy,USA
4901,Spy Game (2001),Action|Crime|Drama|Thriller,Germany|USA|Japan|France
4902,"Devil's Backbone, The (Espinazo del diablo, El) (2001)",Drama|Fantasy|Horror|Thriller|War,Spain|Mexico|France|Argentina
4903,In the Bedroom (2001),Drama,USA
4904,"Way We Laughed, The (Così Ridevano) (1998)",Drama,Italy
4905,Hell Up in Harlem (1973),Crime,USA
4906,Bucktown (1975),Crime|Drama,USA
4907,Across 110th Street (1972),Crime,USA
4908,"Little Soldier, The (Petit soldat, Le) (1963)",Drama|War,France
4909,"Incredible Shrinking Woman, The (1981)",Comedy|Sci-Fi,USA
4910,Katie Tippel (Keetje Tippel) (1975),Drama,Netherlands
4911,Jabberwocky (1977),Adventure|Comedy|Fantasy,UK
4912,Funny Girl (1968),Drama|Musical|Romance,USA
4913,Circus of Horrors (1960),Horror,UK
4914,Breathless (À bout de souffle) (1960),Crime|Drama|Romance,France
4915,"Beastmaster, The (1982)",Action|Adventure|Fantasy,USA|West Germany
4916,Midway (1976),Drama|War,USA
4917,MacArthur (1977),Drama,USA
4918,"Young Lions, The (1958)",Drama|War,USA
4919,Subway (1985),Crime|Drama|Romance|Thriller,France
4920,"Now, Voyager (1942)",Drama|Romance,USA
4921,Little Women (1933),Drama|Romance,USA
4922,Halls of Montezuma (1950),Adventure|War,USA
4923,Guadalcanal Diary (1943),Action|War,USA
4924,Anzio (1968),War,Italy|USA
4925,"Cheap Detective, The (1978)",Comedy,USA
4926,Everybody's Famous! (Iedereen beroemd!) (2000),Comedy|Drama|Musical,Belgium|Netherlands|France
4927,"Last Wave, The (1977)",Fantasy|Mystery|Thriller,Australia
4928,That Obscure Object of Desire (Cet obscur objet du désir) (1977),Drama,France|Spain
4929,"Toy, The (1982)",Comedy,USA
4930,Funeral in Berlin (1966),Action|Drama|Thriller,UK|USA
4931,Don't Go in the House (1980),Horror,USA
4932,Dressed to Kill (1980),Mystery|Thriller,USA
4933,"Earthling, The (1980)",Adventure|Drama,Australia|USA
4934,"Exterminator, The (1980)",Action|Crime|Thriller|War,USA
4935,"Falls, The (1980)",Drama|Sci-Fi,UK
4936,Fame (1980),Drama|Musical,USA
4937,Fatso (1980),Comedy,USA
4938,"Aviator's Wife, The (La femme de l'aviateur) (1981)",Drama,France
4939,"Final Countdown, The (1980)",Action|Sci-Fi,USA
4940,"First Deadly Sin, The (1980)",Thriller,USA
4941,Flash Gordon (1980),Action|Adventure|Sci-Fi,UK|USA
4942,"Angry Red Planet, The (1959)",Sci-Fi,USA
4943,At the Earth's Core (1976),Adventure|Sci-Fi,UK|USA
4944,Empire of the Ants (1977),Horror|Sci-Fi,USA
4945,"Enforcer, The (1976)",Crime,USA
4946,"Eye for an Eye, An (1981)",Action|Crime|Thriller,USA
4947,"Gauntlet, The (1977)",Action,USA
4948,I Bury the Living (1958),Horror,USA
4949,Invasion U.S.A. (1985),Action|Thriller,USA
4950,Lone Wolf McQuade (1983),Action,USA
4951,Lord of the Flies (1990),Adventure|Drama|Thriller,USA
4952,Morons From Outer Space (1985),Comedy|Sci-Fi,UK
4953,"People That Time Forgot, The (1977)",Adventure|Sci-Fi,UK|USA
4954,Ocean's Eleven (a.k.a. Ocean's 11) (1960),Comedy|Crime,USA
4955,"Sicilian, The (1987)",Crime|Drama,USA
4956,"Stunt Man, The (1980)",Action|Adventure|Comedy|Drama|Romance|Thriller,USA
4957,Sudden Impact (1983),Crime|Thriller,USA
4958,Behind Enemy Lines (2001),Action|Drama|War,USA
4959,"Affair of the Necklace, The (2001)",Drama,USA
4960,"Independent, The (2000)",Comedy,USA
4961,Pornstar: The Legend of Ron Jeremy (2001),Documentary,USA
4962,Texas Rangers (2001),Adventure|Western,USA
4963,Ocean's Eleven (2001),Crime|Thriller,USA
4964,Baran (2001),Adventure|Drama|Romance,Iran
4965,"Business of Strangers, The (2001)",Action|Drama|Thriller,USA
4966,"Incredible Shrinking Man, The (1957)",Sci-Fi|Thriller,USA
4967,No Man's Land (2001),Drama|War,Bosnia and Herzegovina|France|Slovenia|Italy|UK|Belgium
4968,Piñero (2001),Drama,USA
4969,And Then There Were None (1945),Crime|Mystery,USA
4970,"Blue Angel, The (Blaue Engel, Der) (1930)",Drama,Germany
4971,Moscow on the Hudson (1984),Comedy|Drama,USA
4972,"Owl and the Pussycat, The (1970)",Comedy,USA
4973,"Amelie (Fabuleux destin d'Amélie Poulain, Le) (2001)",Comedy|Romance,France|Germany
4974,Not Another Teen Movie (2001),Comedy,USA
4975,Vanilla Sky (2001),Mystery|Romance|Sci-Fi|Thriller,USA|Spain
4976,Iris (2001),Drama,UK|USA
4977,Kandahar (Safar e Ghandehar) (2001),Drama,Iran|France
4978,Lantana (2001),Drama|Mystery|Thriller,Australia|Germany
4979,"Royal Tenenbaums, The (2001)",Comedy|Drama,USA
4980,Bill & Ted's Bogus Journey (1991),Adventure|Comedy|Fantasy|Sci-Fi,USA
4981,Clockwise (1986),Comedy,UK
