movieId,title,genres,country
2874,"Pajama Game, The (1957)",Comedy|Musical|Romance,USA
2875,Sommersby (1993),Drama|Mystery|Romance,France|USA
2876,Thumbelina (1994),Animation|Children|Fantasy,Ireland|USA
2877,Tommy (1975),Musical,UK
2878,Hell Night (1981),Horror,USA
2879,Armour of God II: Operation Condor (Operation Condor) (Fei ying gai wak) (1991),Action|Adventure|Comedy,Hong Kong
2880,Armour of God (Long xiong hu di) (1987),Action|Adventure|Comedy,Hong Kong|Yugoslavia
2881,Double Jeopardy (1999),Action|Crime|Drama|Thriller,USA|Germany|Canada
2882,Jakob the Liar (1999),Drama,France|Hungary|USA
2883,Mumford (1999),Comedy|Drama,USA
2884,Dog Park (1998),Comedy|Romance,Canada|USA
2885,Guinevere (1999),Drama|Romance,USA
2886,"Adventures of Elmo in Grouchland, The (1999)",Children|Comedy,USA
2887,Simon Sez (1999),Action|Comedy,Germany|Belgium|USA
2888,Drive Me Crazy (1999),Comedy|Romance,USA
2889,"Mystery, Alaska (1999)",Comedy|Drama,Canada|USA
2890,Three Kings (1999),Action|Adventure|Comedy|Drama|War,USA
2891,"Happy, Texas (1999)",Comedy,USA
2892,New Rose Hotel (1998),Action|Drama,USA
2893,Plunkett & MaCleane (1999),Action|Adventure|Drama,UK
2894,Romance (1999),Drama|Romance,France
2897,And the Ship Sails On (E la nave va) (1983),Comedy|War,Italy|France
2898,"Dark Half, The (1993)",Horror|Mystery,USA
2899,Gulliver's Travels (1939),Adventure|Animation|Children,USA
2900,Monkey Shines (1988),Horror|Sci-Fi,USA
2901,Phantasm (1979),Horror|Sci-Fi,USA
2902,Psycho II (1983),Horror|Mystery|Thriller,USA
2903,Psycho III (1986),Horror|Thriller,USA
2904,Rain (1932),Drama,USA
2905,Sanjuro (Tsubaki Sanjûrô) (1962),Action|Adventure|Drama,Japan
2906,Random Hearts (1999),Drama|Romance,USA
2907,Superstar (1999),Comedy,USA
2908,Boys Don't Cry (1999),Drama,USA
2912,"Limey, The (1999)",Crime|Drama|Thriller,USA
2913,The Mating Habits of the Earthbound Human (1999),Comedy|Sci-Fi,USA
2915,Risky Business (1983),Comedy,USA
2916,Total Recall (1990),Action|Adventure|Sci-Fi|Thriller,USA
2917,Body Heat (1981),Crime|Thriller,USA
2918,Ferris Bueller's Day Off (1986),Comedy,USA
2919,"Year of Living Dangerously, The (1982)",Drama|Romance|War,Australia|USA
2920,Children of Paradise (Les enfants du paradis) (1945),Drama|Romance,France
2921,High Plains Drifter (1973),Western,USA
2922,Hang 'Em High (1968),Crime|Drama|Western,USA
2923,Handle with Care (a.k.a. Citizen's Band) (1977),Comedy,USA
2924,Drunken Master (Jui kuen) (1978),Action|Comedy,Hong Kong
2925,"Conformist, The (Conformista, Il) (1970)",Drama,Italy|France|West Germany
2926,Hairspray (1988),Comedy|Drama,USA
2927,Brief Encounter (1946),Drama|Romance,UK
2928,"Razor's Edge, The (1984)",Drama,USA|UK
2929,Reds (1981),Drama|Romance,USA
2930,Return with Honor (1998),Documentary,USA
2932,Days of Heaven (1978),Drama,USA
2935,"Lady Eve, The (1941)",Comedy|Romance,USA
2936,Sullivan's Travels (1941),Adventure|Comedy|Romance,USA
2937,"Palm Beach Story, The (1942)",Comedy,USA
2938,Man Facing Southeast (1986),Drama|Sci-Fi,Argentina
2939,Niagara (1953),Drama|Thriller,USA
2940,Gilda (1946),Drama|Film-Noir|Mystery|Romance,USA
2941,South Pacific (1958),Musical|Romance|War,USA
2942,Flashdance (1983),Drama|Romance,USA
2943,Indochine (1992),Drama|Romance,France
2944,"Dirty Dozen, The (1967)",Action|Drama|War,UK|USA
2945,Mike's Murder (1984),Mystery,USA
2946,Help! (1965),Comedy|Musical,UK
2947,Goldfinger (1964),Action|Adventure|Thriller,UK
2948,From Russia with Love (1963),Action|Adventure|Thriller,UK
2949,Dr. No (1962),Action|Adventure|Thriller,UK
2950,"Blue Lagoon, The (1980)",Adventure|Drama|Romance,USA
2951,"Fistful of Dollars, A (Per un pugno di dollari) (1964)",Action|Western,Italy|Spain|West Germany
2952,Sydney (Hard Eight) (1996),Crime|Drama|Thriller,USA
2953,Home Alone 2: Lost in New York (1992),Children|Comedy,USA
2956,Someone to Watch Over Me (1987),Action|Crime|Thriller,USA
2959,Fight Club (1999),Action|Crime|Drama|Thriller,USA|Germany
2961,"Story of Us, The (1999)",Comedy|Drama,USA
2962,Fever Pitch (1997),Comedy|Romance,UK
2964,Julien Donkey-Boy (1999),Drama,USA
2966,"Straight Story, The (1999)",Adventure|Drama,France|UK|USA
2967,"Bad Seed, The (1956)",Drama|Thriller,USA
2968,Time Bandits (1981),Adventure|Comedy|Fantasy|Sci-Fi,UK
2969,"Man and a Woman, A (Un homme et une femme) (1966)",Drama|Romance,France
2970,Fitzcarraldo (1982),Adventure|Drama,West Germany|Peru
2971,All That Jazz (1979),Drama|Fantasy|Musical,USA
2972,Red Sorghum (Hong gao liang) (1987),Drama|War,China
2973,Crimes and Misdemeanors (1989),Comedy|Crime|Drama,USA
2974,Bats (1999),Horror|Thriller,USA
2975,"Best Man, The (1999)",Comedy|Drama,USA
2976,Bringing Out the Dead (1999),Drama,USA
2977,Crazy in Alabama (1999),Comedy|Drama,USA|Germany
2978,Three to Tango (1999),Comedy|Romance,Australia|USA
2979,Body Shots (1999),Drama,USA
2981,"Brother, Can You Spare a Dime? (1975)",Documentary,UK
2982,"Guardian, The (1990)",Horror|Thriller,USA
2983,"Ipcress File, The (1965)",Thriller,UK
2984,On Any Sunday (1971),Documentary,USA
2985,RoboCop (1987),Action|Crime|Drama|Sci-Fi|Thriller,USA
2986,RoboCop 2 (1990),Action|Crime|Sci-Fi|Thriller,USA
2987,Who Framed Roger Rabbit? (1988),Adventure|Animation|Children|Comedy|Crime|Fantasy|Mystery,USA
2988,Melvin and Howard (1980),Drama,USA
2989,For Your Eyes Only (1981),Action|Adventure|Thriller,UK
2990,Licence to Kill (1989),Action|Adventure|Thriller,UK|USA
2991,Live and Let Die (1973),Action|Adventure|Thriller,UK
2992,Rawhead Rex (1986),Horror|Thriller,Ireland|UK|USA
2993,Thunderball (1965),Action|Adventure|Thriller,UK
2995,House on Haunted Hill (1999),Horror|Thriller,USA
2996,Music of the Heart (1999),Drama,USA
2997,Being John Malkovich (1999),Comedy|Drama|Fantasy,USA
2998,Dreaming of Joseph Lees (1999),Drama|Romance,USA|UK
3000,Princess Mononoke (Mononoke-hime) (1997),Action|Adventure|Animation|Drama|Fantasy,Japan
3001,"Suburbans, The (1999)",Drama,USA
3002,My Best Fiend (Mein liebster Feind) (1999),Documentary,Germany|UK|USA
3003,Train of Life (Train de vie) (1998),Comedy|Drama|Romance|War,France|Belgium|Netherlands|Israel|Romania
3004,"Bachelor, The (1999)",Comedy|Romance,USA
3005,"Bone Collector, The (1999)",Thriller,USA|Canada
3006,"Insider, The (1999)",Drama|Thriller,USA
3007,American Movie (1999),Documentary,USA
3008,Last Night (1998),Drama|Sci-Fi,Canada|France
3010,Rosetta (1999),Drama,France|Belgium
3011,"They Shoot Horses, Don't They? (1969)",Drama,USA
3013,Bride of Re-Animator (1990),Comedy|Horror,USA
3015,Coma (1978),Thriller,USA
3016,Creepshow (1982),Horror,USA
3017,Creepshow 2 (1987),Horror,USA
3018,Re-Animator (1985),Comedy|Horror|Sci-Fi,USA
3019,Drugstore Cowboy (1989),Crime|Drama,USA
3020,Falling Down (1993),Action|Drama,France|USA|UK
3021,"Funhouse, The (1981)",Horror,USA
3022,"General, The (1926)",Comedy|War,USA
3024,Piranha (1978),Horror|Sci-Fi,USA|Netherlands
3025,Rough Night in Jericho (1967),Western,USA
3028,"Taming of the Shrew, The (1967)",Comedy,Italy|USA
3029,Nighthawks (1981),Action|Drama,USA
3030,Yojimbo (1961),Action|Adventure,Japan
3031,Repossessed (1990),Comedy,USA
3032,"Omega Man, The (1971)",Action|Drama|Sci-Fi|Thriller,USA
3033,Spaceballs (1987),Comedy|Sci-Fi,USA
3034,Robin Hood (1973),Adventure|Animation|Children|Comedy|Musical,USA
3035,Mister Roberts (1955),Comedy|Drama|War,USA
3036,"Quest for Fire (Guerre du feu, La) (1981)",Adventure|Drama,Canada|France
3037,Little Big Man (1970),Western,USA
3038,"Face in the Crowd, A (1957)",Drama,USA
3039,Trading Places (1983),Comedy,USA
3040,Meatballs (1979),Comedy,Canada
3041,Meatballs Part II (1984),Comedy,USA
3042,Meatballs III (1987),Comedy,Canada
3043,Meatballs 4 (1992),Comedy,USA
3044,Dead Again (1991),Mystery|Romance|Thriller,USA
3045,Peter's Friends (1992),Comedy|Drama,UK
3046,"Incredibly True Adventure of Two Girls in Love, The (1995)",Comedy|Romance,USA
3047,Experience Preferred... But Not Essential (1982),Drama,UK
3048,Under the Rainbow (1981),Comedy,USA
3051,Anywhere But Here (1999),Comedy|Drama,USA
3052,Dogma (1999),Adventure|Comedy|Fantasy,USA
3053,"Messenger: The Story of Joan of Arc, The (1999)",Drama|War,France
3054,Pokémon: The First Movie (1998),Adventure|Animation|Children|Fantasy|Sci-Fi,Japan
3055,Felicia's Journey (1999),Thriller,Canada|UK
3057,Where's Marlowe? (1998),Comedy,USA
3060,"Commitments, The (1991)",Comedy|Drama|Musical,Ireland|UK|USA
3061,Holiday Inn (1942),Comedy|Musical,USA
3062,"Longest Day, The (1962)",Action|Drama|War,USA
3063,Poison Ivy (1992),Drama|Thriller,USA
3064,Poison Ivy: New Seduction (1997),Drama|Thriller,USA
3066,Tora! Tora! Tora! (1970),Action|Drama|War,Japan|USA
3067,Women on the Verge of a Nervous Breakdown (Mujeres al borde de un ataque de nervios) (1988),Comedy|Drama,Spain
3068,"Verdict, The (1982)",Drama|Mystery,USA
3069,"Effect of Gamma Rays on Man-in-the-Moon Marigolds, The (1972)",Drama,USA
3070,"Adventures of Buckaroo Banzai Across the 8th Dimension, The (1984)",Adventure|Comedy|Sci-Fi,USA
3071,Stand and Deliver (1988),Comedy|Drama,USA
3072,Moonstruck (1987),Comedy|Romance,USA
3074,Jeremiah Johnson (1972),Western,USA
3075,Repulsion (1965),Drama|Horror,UK
3076,Irma la Douce (1963),Comedy,USA
3077,42 Up (1998),Documentary,UK
3078,Liberty Heights (1999),Drama,USA
3079,Mansfield Park (1999),Comedy|Drama|Romance,UK
3081,Sleepy Hollow (1999),Fantasy|Horror|Mystery|Romance,USA|Germany
3082,"World Is Not Enough, The (1999)",Action|Adventure|Thriller,UK|USA
3083,All About My Mother (Todo sobre mi madre) (1999),Drama,Spain|France
3086,Babes in Toyland (1934),Children|Comedy|Fantasy|Musical,USA
3087,Scrooged (1988),Comedy|Fantasy|Romance,USA
3088,Harvey (1950),Comedy|Fantasy,USA
3089,Bicycle Thieves (a.k.a. The Bicycle Thief) (a.k.a. The Bicycle Thieves) (Ladri di biciclette) (1948),Drama,Italy
3090,Matewan (1987),Drama,USA
3091,Kagemusha (1980),Drama|War,Japan|USA
3093,McCabe & Mrs. Miller (1971),Drama|Western,USA
3094,Maurice (1987),Drama|Romance,UK
3095,"Grapes of Wrath, The (1940)",Drama,USA
3096,My Man Godfrey (1957),Comedy,USA
3097,"Shop Around the Corner, The (1940)",Comedy|Drama|Romance,USA
3098,"Natural, The (1984)",Drama,USA
3099,Shampoo (1975),Comedy|Drama|Romance,USA
3100,"River Runs Through It, A (1992)",Drama,USA
3101,Fatal Attraction (1987),Drama|Thriller,USA
3102,Jagged Edge (1985),Crime|Romance|Thriller,USA
3103,Stanley & Iris (1990),Drama|Romance,USA
3104,Midnight Run (1988),Action|Comedy|Crime|Thriller,USA
3105,Awakenings (1990),Drama|Mystery,USA
3106,Come See the Paradise (1990),Drama|Romance,USA
3107,Backdraft (1991),Action|Drama,USA
3108,"Fisher King, The (1991)",Comedy|Drama|Fantasy|Romance,USA
3109,"River, The (1984)",Drama,USA
3110,Country (1984),Drama,USA
3111,Places in the Heart (1984),Drama,USA
3112,'night Mother (1986),Drama,USA
3113,End of Days (1999),Action|Fantasy|Horror|Mystery|Thriller,USA
3114,Toy Story 2 (1999),Adventure|Animation|Children|Comedy|Fantasy,USA
3115,Flawless (1999),Drama,USA
3116,Miss Julie (1999),Drama,USA|UK
3117,Ride with the Devil (1999),Drama|Romance|War,USA
3118,Tumbleweeds (1999),Drama,USA
3120,"Distinguished Gentleman, The (1992)",Comedy,USA
3121,"Hitch-Hiker, The (1953)",Drama|Film-Noir,USA
3122,Santa Fe Trail (1940),Drama|Romance|Western,USA
3125,"End of the Affair, The (1999)",Drama,UK|USA
3127,Holy Smoke (1999),Comedy|Drama,USA|Australia
3128,"Map of the World, A (1999)",Drama,USA|Germany
3129,Sweet and Lowdown (1999),Comedy|Drama,USA
3130,Bonfire of the Vanities (1990),Comedy|Crime|Drama,USA
3133,Go West (1925),Comedy|Western,USA
3134,Grand Illusion (La grande illusion) (1937),Drama|War,France
3135,"Great Santini, The (1979)",Drama,USA
3136,"James Dean Story, The (1957)",Documentary,USA
3138,Stealing Home (1988),Drama,USA
3140,Three Ages (1923),Comedy,USA
3141,"Two Jakes, The (1990)",Drama,USA
3142,U2: Rattle and Hum (1988),Documentary|Musical,USA
3143,Hell in the Pacific (1968),Drama|War,USA
3144,"Glass Bottom Boat, The (1966)",Comedy|Romance,USA
3145,Cradle Will Rock (1999),Drama,USA
3146,Deuce Bigalow: Male Gigolo (1999),Comedy,USA
3147,"Green Mile, The (1999)",Crime|Drama,USA
3148,"Cider House Rules, The (1999)",Drama,USA
3150,"War Zone, The (1999)",Drama|Thriller,Italy|UK
3152,"Last Picture Show, The (1971)",Drama,USA
3153,"7th Voyage of Sinbad, The (1958)",Action|Adventure|Fantasy,UK|USA
3155,Anna and the King (1999),Drama|Romance,USA
3156,Bicentennial Man (1999),Drama|Romance|Sci-Fi,USA|Germany
3157,Stuart Little (1999),Children|Comedy|Fantasy,Germany|USA
3158,"Emperor and the Assassin, The (Jing ke ci qin wang) (1999)",Drama,China|Japan|France
3159,Fantasia 2000 (1999),Animation|Children|Musical|IMAX,USA
3160,Magnolia (1999),Drama,USA
3161,Onegin (1999),Drama|Romance,UK|USA
3163,Topsy-Turvy (1999),Comedy|Drama|Musical,UK|USA
3165,Boiling Point (1993),Action|Drama,USA|France
3166,Brenda Starr (1989),Adventure,USA
3167,Carnal Knowledge (1971),Comedy|Drama,USA
3168,Easy Rider (1969),Adventure|Drama,USA
3169,The Falcon and the Snowman (1985),Crime|Drama|Thriller,UK|USA
3171,Room at the Top (1959),Drama,UK
3173,Any Given Sunday (1999),Drama,USA
3174,Man on the Moon (1999),Comedy|Drama,UK|Germany|Japan|USA
3175,Galaxy Quest (1999),Adventure|Comedy|Sci-Fi,USA
3176,"Talented Mr. Ripley, The (1999)",Drama|Mystery|Thriller,USA
3177,Next Friday (2000),Comedy,USA
3178,"Hurricane, The (1999)",Drama,USA
3179,Angela's Ashes (1999),Drama,USA|Ireland
3180,Play it to the Bone (1999),Comedy|Drama,USA
3181,Titus (1999),Drama,Italy|USA|UK
3182,"Mr. Death: The Rise and Fall of Fred A. Leuchter, Jr. (1999)",Documentary,UK|USA
3183,"Third Miracle, The (1999)",Drama,USA
3185,Snow Falling on Cedars (1999),Drama,USA
3186,"Girl, Interrupted (1999)",Drama,USA|Germany
3188,"Life and Times of Hank Greenberg, The (1998)",Documentary,USA
3189,My Dog Skip (1999),Children|Drama,USA
3190,Supernova (2000),Adventure|Sci-Fi|Thriller,USA|Switzerland
3192,"Terrorist, The (a.k.a. Malli) (Theeviravaathi) (1998)",Drama,India
3194,"Way We Were, The (1973)",Drama|Romance,USA
3196,Stalag 17 (1953),Drama|War,USA
3197,"Presidio, The (1988)",Action|Crime|Romance|Thriller,USA
3198,Papillon (1973),Crime|Drama,France|USA
3199,Pal Joey (1957),Comedy|Drama|Musical|Romance,USA
3200,"Last Detail, The (1973)",Comedy|Drama,USA
3201,Five Easy Pieces (1970),Drama,USA
3202,Even Dwarfs Started Small (Auch Zwerge haben klein angefangen) (1971),Drama|Horror,West Germany
3203,Dead Calm (1989),Thriller,Australia
3204,"Boys from Brazil, The (1978)",Action|Mystery|Thriller,UK|USA
3205,Black Sunday (La maschera del demonio) (1960),Horror,Italy
3206,Against All Odds (1984),Romance,USA
3207,"Snows of Kilimanjaro, The (1952)",Adventure,USA
3208,Loaded Weapon 1 (National Lampoon's Loaded Weapon 1) (1993),Action|Comedy,USA
3210,Fast Times at Ridgemont High (1982),Comedy|Drama|Romance,USA
3211,"Cry in the Dark, A (1988)",Drama,Australia|USA
3213,Batman: Mask of the Phantasm (1993),Animation|Children,USA
3214,American Flyers (1985),Drama,USA
3216,"Vampyros Lesbos (Vampiras, Las) (1971)",Fantasy|Horror|Thriller,West Germany|Spain
3217,"Star Is Born, A (1937)",Drama,USA
3218,Poison (1991),Drama,USA
3219,Pacific Heights (1990),Mystery|Thriller,USA
3221,"Draughtsman's Contract, The (1982)",Drama,UK
3223,"Zed & Two Noughts, A (1985)",Drama,UK|Netherlands
3224,Woman in the Dunes (Suna no onna) (1964),Drama,Japan
3225,Down to You (2000),Comedy|Romance,USA
3232,Seven Chances (1925),Comedy,USA
3235,Where the Buffalo Roam (1980),Comedy,USA
3238,Eye of the Beholder (1999),Thriller,Canada|UK|Australia
3239,Isn't She Great? (2000),Comedy,USA|UK|Germany|Japan
3240,"Big Tease, The (1999)",Comedy,UK|USA
3241,"Cup, The (Phörpa) (1999)",Comedy,Bhutan|Australia
3243,Encino Man (1992),Comedy,USA
3244,"Goodbye Girl, The (1977)",Comedy|Romance,USA
3245,I Am Cuba (Soy Cuba/Ya Kuba) (1964),Drama,Cuba|Soviet Union
3246,Malcolm X (1992),Drama,USA|Japan
3247,Sister Act (1992),Comedy|Crime,USA
3248,Sister Act 2: Back in the Habit (1993),Comedy,USA
3249,"Hand That Rocks the Cradle, The (1992)",Drama|Thriller,USA
3250,Alive (1993),Drama,USA|Canada
3251,Agnes of God (1985),Drama|Mystery,USA
3252,Scent of a Woman (1992),Drama,USA
3253,Wayne's World (1992),Comedy,USA
3254,Wayne's World 2 (1993),Comedy,USA
3255,"League of Their Own, A (1992)",Comedy|Drama,USA
3256,Patriot Games (1992),Action|Crime|Drama|Thriller,USA
3257,"Bodyguard, The (1992)",Drama|Romance|Thriller,USA
3258,Death Becomes Her (1992),Comedy|Fantasy,USA
3259,Far and Away (1992),Adventure|Drama|Romance,USA
3260,Howards End (1992),Drama,UK|Japan|USA
3261,Singles (1992),Comedy|Drama|Romance,USA
3262,Twin Peaks: Fire Walk with Me (1992),Crime|Drama|Mystery|Thriller,USA|France
3263,White Men Can't Jump (1992),Comedy|Drama,USA
3264,Buffy the Vampire Slayer (1992),Action|Comedy|Horror,USA
3265,Hard-Boiled (Lat sau san taam) (1992),Action|Crime|Drama|Thriller,Hong Kong
3266,Man Bites Dog (C'est arrivé près de chez vous) (1992),Comedy|Crime|Drama|Thriller,Belgium
3267,"Mariachi, El (1992)",Action|Crime|Thriller|Western,USA
3268,Stop! Or My Mom Will Shoot (1992),Action|Comedy,USA
3269,Forever Young (1992),Drama|Romance|Sci-Fi,USA
3270,"Cutting Edge, The (1992)",Comedy|Drama|Romance,USA
3271,Of Mice and Men (1992),Drama,USA
3272,Bad Lieutenant (1992),Crime|Drama,USA
3273,Scream 3 (2000),Comedy|Horror|Mystery|Thriller,USA
3274,Single White Female (1992),Drama|Thriller,USA
3275,"Boondock Saints, The (2000)",Action|Crime|Drama|Thriller,USA|Canada
3276,Gun Shy (2000),Comedy,USA
3281,"Brandon Teena Story, The (1998)",Documentary,USA
3282,Different for Girls (1996),Comedy,UK|France
3284,They Might Be Giants (1971),Comedy|Mystery|Romance,USA
3285,"Beach, The (2000)",Adventure|Drama,USA|UK
3286,Snow Day (2000),Comedy,USA
3287,"Tigger Movie, The (2000)",Animation|Children,USA|Japan
3289,Not One Less (Yi ge dou bu neng shao) (1999),Drama,China
3292,"Big Combo, The (1955)",Film-Noir,USA
3294,Eaten Alive (1977),Horror,USA
3296,To Sir with Love (1967),Drama,UK
3298,Boiler Room (2000),Crime|Drama|Thriller,USA
3299,Hanging Up (2000),Comedy|Drama,Germany|USA
3300,Pitch Black (2000),Horror|Sci-Fi|Thriller,USA
3301,"Whole Nine Yards, The (2000)",Comedy|Crime,USA
3302,Beautiful People (1999),Comedy,UK
3303,Black Tar Heroin: The Dark End of the Street (2000),Documentary,USA
3304,Blue Collar (1978),Crime|Drama,USA
3306,"Circus, The (1928)",Comedy,USA
3307,City Lights (1931),Comedy|Drama|Romance,USA
3308,"Flamingo Kid, The (1984)",Comedy|Drama,USA
3309,"Dog's Life, A (1918)",Comedy,USA
3310,"Kid, The (1921)",Comedy|Drama,USA
3313,Class Reunion (1982),Comedy,USA
3314,"Big Trees, The (1952)",Action|Drama,USA
3316,Reindeer Games (2000),Action|Thriller,USA
3317,Wonder Boys (2000),Comedy|Drama,USA|Germany|UK|Japan
3318,Deterrence (1999),Drama|Thriller,France|USA
3320,Mifune's Last Song (Mifunes sidste sang) (1999),Comedy|Drama|Romance,Denmark|Sweden
3324,Drowning Mona (2000),Comedy,USA
3325,"Next Best Thing, The (2000)",Comedy|Drama,USA
3326,What Planet Are You From? (2000),Comedy|Sci-Fi,USA
3327,Beyond the Mat (1999),Documentary,USA
3328,Ghost Dog: The Way of the Samurai (1999),Crime|Drama,France|Germany|USA|Japan
3329,The Year My Voice Broke (1987),Drama|Romance,Australia
3330,Splendor in the Grass (1961),Drama|Romance,USA
3331,My Tutor (1983),Drama,USA
3334,Key Largo (1948),Crime|Drama|Film-Noir|Thriller,USA
3338,For All Mankind (1989),Documentary,USA
3339,Cross of Iron (1977),War,UK|West Germany
3340,Bride of the Monster (1955),Horror|Sci-Fi,USA
3341,Born Yesterday (1950),Comedy,USA
3342,Birdy (1984),Drama|War,USA
3343,And God Created Woman (1988),Comedy|Drama|Romance,USA
3344,Blood Feast (1963),Horror,USA
3347,Never Cry Wolf (1983),Adventure|Drama,USA
3349,"Perils of Pauline, The (1947)",Comedy,USA
3350,"Raisin in the Sun, A (1961)",Drama,USA
3351,Two Thousand Maniacs! (1964),Horror,USA
3354,Mission to Mars (2000),Sci-Fi,USA
3355,"Ninth Gate, The (1999)",Fantasy|Horror|Mystery|Thriller,Spain|France|USA
3357,East-West (Est-ouest) (1999),Drama|Romance,Russia|Ukraine|Bulgaria|France|Spain
3358,Defending Your Life (1991),Comedy|Drama|Fantasy|Romance,USA
3359,Breaking Away (1979),Comedy|Drama,USA
3360,Hoosiers (a.k.a. Best Shot) (1986),Drama|Romance,UK|USA
3361,Bull Durham (1988),Comedy|Drama|Romance,USA
3362,Dog Day Afternoon (1975),Crime|Drama,USA
3363,American Graffiti (1973),Comedy|Drama,USA
3364,"Asphalt Jungle, The (1950)",Crime|Film-Noir,USA
3365,"Searchers, The (1956)",Drama|Western,USA
3368,"Big Country, The (1958)",Romance|Western,USA
3370,Betrayed (1988),Drama|Thriller,USA|Japan
3371,Bound for Glory (1976),Drama,USA
3377,Hangmen Also Die! (1943),Drama|War,USA
3379,On the Beach (1959),Drama,USA
3380,Railroaded! (1947),Film-Noir,USA
3384,"Taking of Pelham One Two Three, The (1974)",Action|Crime,USA
3385,Volunteers (1985),Comedy,USA
3386,JFK (1991),Drama|Mystery|Thriller,USA|France
3387,Who's Harry Crumb? (1989),Comedy|Mystery,USA|Canada
3388,Harry and the Hendersons (1987),Children|Comedy,USA
3390,Shanghai Surprise (1986),Adventure|Crime|Drama|Romance,UK
3391,Who's That Girl? (1987),Comedy,USA
3392,She-Devil (1989),Comedy,USA
3393,Date with an Angel (1987),Comedy|Fantasy|Romance,USA
3394,Blind Date (1987),Comedy|Romance,USA
3395,Nadine (1987),Comedy,USA
3396,"Muppet Movie, The (1979)",Adventure|Children|Comedy|Musical,UK|USA
3397,"Great Muppet Caper, The (1981)",Children|Comedy,UK|USA
3398,"Muppets Take Manhattan, The (1984)",Children|Comedy|Musical,USA
3399,Sesame Street Presents Follow That Bird (1985),Children|Comedy,USA
3400,We're Back! A Dinosaur's Story (1993),Adventure|Animation|Children|Fantasy,USA
3401,Baby... Secret of the Lost Legend (1985),Adventure|Sci-Fi,USA
3402,Turtle Diary (1985),Comedy|Drama|Romance,UK|USA
3404,Titanic (1953),Action|Drama,USA
3405,"Night to Remember, A (1958)",Action|Drama,UK
3406,Captain Horatio Hornblower R.N. (1951),Action|Adventure|Drama|War,UK|USA
3408,Erin Brockovich (2000),Drama,USA
3409,Final Destination (2000),Drama|Thriller,Canada|USA
3412,"Bear, The (Ours, L') (1988)",Adventure|Children|Drama,France|USA
3414,Love Is a Many-Splendored Thing (1955),Drama|Romance|War,USA
3415,"Mirror, The (Zerkalo) (1975)",Drama,Soviet Union
3417,"Crimson Pirate, The (1952)",Adventure|Comedy,USA
3418,Thelma & Louise (1991),Adventure|Crime|Drama,USA|France
3420,...And Justice for All (1979),Drama|Thriller,USA
3421,Animal House (1978),Comedy,USA
3422,She's Gotta Have It (1986),Comedy|Romance,USA
3423,School Daze (1988),Drama,USA
3424,Do the Right Thing (1989),Drama,USA
3425,Mo' Better Blues (1990),Drama|Musical,USA
3426,Jungle Fever (1991),Drama|Romance,USA
3427,Coogan's Bluff (1968),Crime,USA
3428,"Champ, The (1979)",Drama,USA
3429,Creature Comforts (1989),Animation|Comedy,UK
3430,Death Wish (1974),Action|Crime|Drama,USA
3431,Death Wish 2 (1982),Action|Drama,USA
3432,Death Wish 3 (1985),Action|Drama,USA|Israel|UK
3434,Death Wish 5: The Face of Death (1994),Action|Drama,USA|Canada
3435,Double Indemnity (1944),Crime|Drama|Film-Noir,USA
3436,Dying Young (1991),Drama|Romance,USA
3437,Cool as Ice (1991),Drama,USA
3438,Teenage Mutant Ninja Turtles (1990),Action|Children|Comedy|Fantasy|Sci-Fi,USA|Hong Kong
3439,Teenage Mutant Ninja Turtles II: The Secret of the Ooze (1991),Action|Children|Fantasy,USA|Hong Kong
3440,Teenage Mutant Ninja Turtles III (1993),Action|Adventure|Children|Comedy|Fantasy,USA|Hong Kong
3441,Red Dawn (1984),Action|Drama|War,USA
3442,Band of the Hand (1986),Action|Crime|Drama,USA
3444,Bloodsport (1988),Action,USA
3445,Eyes of Laura Mars (1978),Mystery|Thriller,USA
3446,Funny Bones (1995),Comedy|Drama,UK|USA
3447,"Good Earth, The (1937)",Drama,USA
3448,"Good Morning, Vietnam (1987)",Comedy|Drama|War,USA
3449,"Good Mother, The (1988)",Drama,USA
3450,Grumpy Old Men (1993),Comedy,USA
3451,Guess Who's Coming to Dinner (1967),Drama,USA
3452,Romeo Must Die (2000),Action|Crime|Romance|Thriller,USA
3453,Here on Earth (2000),Drama|Romance,USA
3454,Whatever It Takes (2000),Comedy|Romance,USA
3456,"Color of Paradise, The (Rang-e khoda) (1999)",Drama,Iran
3457,Waking the Dead (2000),Drama|Thriller,USA|Canada
3459,Gothic (1986),Drama|Horror,UK
3460,Hillbillys in a Haunted House (1967),Comedy,USA
3461,Lord of the Flies (1963),Adventure|Drama|Thriller,UK
3462,Modern Times (1936),Comedy|Drama|Romance,USA
3463,Last Resort (National Lampoon's Last Resort) (1994),Comedy,USA|Canada
3465,That's Life! (1986),Drama,USA
3466,Heart and Souls (1993),Comedy|Fantasy,USA
3467,Hud (1963),Drama|Western,USA
3468,"Hustler, The (1961)",Drama,USA
3469,Inherit the Wind (1960),Drama,USA
3470,Dersu Uzala (1975),Adventure|Drama,Soviet Union|Japan
3471,Close Encounters of the Third Kind (1977),Adventure|Drama|Sci-Fi,USA
3474,Retroactive (1997),Sci-Fi|Thriller,USA
3475,"Place in the Sun, A (1951)",Drama|Romance,USA
3476,Jacob's Ladder (1990),Horror|Mystery,USA
3477,Empire Records (1995),Comedy|Drama,USA
3478,"Bamba, La (1987)",Drama,USA
